trial,time,cursor_x_pix,cursor_y_pix,gaze_x,gaze_y,cursor_x_cm,cursor_y_cm,target_x,target_y,state_marker
4,41.67092752456665,-34.0,-427.0,-0.43828124999999996,-9.992986111111112,-53.0999755859375,-448.199951171875,288.21770461668655,166.24191656070923,0
4,41.67333483695984,-30.0,-429.0,-0.38671875,-10.039791666666668,-53.9000244140625,-449.0999755859375,288.21770461668655,166.24191656070923,0
4,41.68053460121155,-19.0,-433.0,-0.24492187499999998,-10.133402777777778,-52.9000244140625,-451.4000244140625,288.21770461668655,166.24191656070923,0
4,41.687514543533325,-9.0,-436.0,-0.116015625,-10.203611111111112,-52.9000244140625,-449.9000244140625,288.21770461668655,166.24191656070923,0
4,41.69355821609497,7.0,-441.0,0.09023437499999999,-10.320625000000001,-52.0999755859375,-450.699951171875,288.21770461668655,166.24191656070923,0
4,41.700512647628784,25.0,-446.0,0.322265625,-10.43763888888889,-50.800048828125,-451.5999755859375,288.21770461668655,166.24191656070923,0
4,41.70750093460083,40.0,-450.0,0.515625,-10.53125,-51.300048828125,-450.5,288.21770461668655,166.24191656070923,0
4,41.71450066566467,62.0,-455.0,0.79921875,-10.64826388888889,-51.4000244140625,-448.300048828125,288.21770461668655,166.24191656070923,0
4,41.72150421142578,80.0,-459.0,1.03125,-10.741875,-49.300048828125,-448.4000244140625,288.21770461668655,166.24191656070923,0
4,41.72850251197815,98.0,-461.0,1.26328125,-10.788680555555556,-50.0999755859375,-450.0999755859375,288.21770461668655,166.24191656070923,0
4,41.73550367355347,112.0,-463.0,1.4437499999999999,-10.835486111111111,-48.800048828125,-451.9000244140625,288.21770461668655,166.24191656070923,0
4,41.74249339103699,123.0,-463.0,1.585546875,-10.835486111111111,-51.300048828125,-454.199951171875,288.21770461668655,166.24191656070923,0
4,41.74927854537964,130.0,-463.0,1.67578125,-10.835486111111111,-49.699951171875,-452.800048828125,288.21770461668655,166.24191656070923,0
4,41.75652265548706,136.0,-462.0,1.7531249999999998,-10.812083333333334,-51.300048828125,-452.800048828125,288.21770461668655,166.24191656070923,0
4,41.76350975036621,140.0,-461.0,1.8046875,-10.788680555555556,-47.5999755859375,-451.4000244140625,288.21770461668655,166.24191656070923,0
4,41.770511865615845,143.0,-459.0,1.843359375,-10.741875,-45.699951171875,-448.800048828125,288.21770461668655,166.24191656070923,0
4,41.77749705314636,145.0,-457.0,1.869140625,-10.695069444444446,-47.699951171875,-453.199951171875,288.21770461668655,166.24191656070923,0
4,41.78462219238281,148.0,-455.0,1.9078125,-10.64826388888889,-48.5999755859375,-450.9000244140625,288.21770461668655,166.24191656070923,0
4,41.79143023490906,150.0,-453.0,1.93359375,-10.601458333333333,-48.0,-452.800048828125,288.21770461668655,166.24191656070923,0
4,41.798502922058105,153.0,-451.0,1.972265625,-10.554652777777779,-47.5999755859375,-454.199951171875,288.21770461668655,166.24191656070923,0
4,41.805504322052,156.0,-450.0,2.0109375,-10.53125,-48.5,-455.4000244140625,288.21770461668655,166.24191656070923,0
4,41.81250357627869,158.0,-449.0,2.03671875,-10.507847222222223,-43.5999755859375,-450.5,288.21770461668655,166.24191656070923,0
4,41.818564891815186,161.0,-448.0,2.075390625,-10.484444444444446,-44.9000244140625,-454.800048828125,288.21770461668655,166.24191656070923,0
4,41.825504302978516,164.0,-447.0,2.1140624999999997,-10.461041666666667,-44.5,-451.4000244140625,288.21770461668655,166.24191656070923,0
4,41.83250880241394,168.0,-446.0,2.165625,-10.43763888888889,-42.800048828125,-450.5999755859375,288.21770461668655,166.24191656070923,0
4,41.83950138092041,172.0,-446.0,2.2171875,-10.43763888888889,-44.0999755859375,-453.0,288.21770461668655,166.24191656070923,0
4,41.846498012542725,175.0,-446.0,2.255859375,-10.43763888888889,-44.199951171875,-454.199951171875,288.21770461668655,166.24191656070923,0
4,41.85361909866333,177.0,-445.0,2.281640625,-10.414236111111112,-44.800048828125,-453.0,288.21770461668655,166.24191656070923,0
4,41.86063528060913,178.0,-445.0,2.29453125,-10.414236111111112,-45.0,-451.300048828125,288.21770461668655,166.24191656070923,0
4,41.86768388748169,178.0,-445.0,2.29453125,-10.414236111111112,-43.699951171875,-454.5999755859375,288.21770461668655,166.24191656070923,0
4,41.874701261520386,178.0,-445.0,2.29453125,-10.414236111111112,-45.4000244140625,-454.9000244140625,288.21770461668655,166.24191656070923,0
4,41.88171696662903,178.0,-445.0,2.29453125,-10.414236111111112,-46.4000244140625,-453.800048828125,288.21770461668655,166.24191656070923,0
4,41.88856816291809,178.0,-445.0,2.29453125,-10.414236111111112,-44.9000244140625,-448.699951171875,288.21770461668655,166.24191656070923,0
4,41.895467042922974,178.0,-445.0,2.29453125,-10.414236111111112,-45.699951171875,-454.0,288.21770461668655,166.24191656070923,0
4,41.90271353721619,178.0,-445.0,2.29453125,-10.414236111111112,-43.300048828125,-453.199951171875,288.21770461668655,166.24191656070923,0
4,41.90961527824402,175.0,-444.0,2.255859375,-10.390833333333333,-42.5,-456.9000244140625,288.21770461668655,166.24191656070923,0
4,41.91660261154175,168.0,-442.0,2.165625,-10.344027777777779,-42.4000244140625,-454.0999755859375,288.21770461668655,166.24191656070923,0
4,41.92357039451599,158.0,-439.0,2.03671875,-10.273819444444445,-31.9000244140625,-436.699951171875,288.21770461668655,166.24191656070923,0
4,41.93052387237549,144.0,-436.0,1.85625,-10.203611111111112,-21.5999755859375,-397.4000244140625,288.21770461668655,166.24191656070923,0
4,41.93752431869507,132.0,-433.0,1.7015624999999999,-10.133402777777778,-27.9000244140625,-382.199951171875,288.21770461668655,166.24191656070923,0
4,41.94353938102722,119.0,-429.0,1.533984375,-10.039791666666668,-29.300048828125,-383.5,288.21770461668655,166.24191656070923,0
4,41.95048809051514,106.0,-426.0,1.3664062499999998,-9.969583333333334,-25.699951171875,-385.800048828125,288.21770461668655,166.24191656070923,0
4,41.957491874694824,98.0,-423.0,1.26328125,-9.899375000000001,-27.5999755859375,-390.5,288.21770461668655,166.24191656070923,0
4,41.96449565887451,91.0,-422.0,1.173046875,-9.875972222222224,-27.9000244140625,-389.699951171875,288.21770461668655,166.24191656070923,0
4,41.97149348258972,87.0,-420.0,1.1214843749999999,-9.829166666666667,-27.5,-389.199951171875,288.21770461668655,166.24191656070923,0
4,41.9784893989563,85.0,-419.0,1.095703125,-9.80576388888889,-27.4000244140625,-387.5,288.21770461668655,166.24191656070923,0
4,41.98558330535889,84.0,-418.0,1.0828125,-9.782361111111111,-28.0999755859375,-388.800048828125,288.21770461668655,166.24191656070923,0
4,41.99250769615173,83.0,-417.0,1.069921875,-9.758958333333334,-28.5,-385.699951171875,288.21770461668655,166.24191656070923,0
4,41.99961757659912,82.0,-416.0,1.0570312499999999,-9.735555555555557,-27.199951171875,-385.0999755859375,288.21770461668655,166.24191656070923,0
4,42.00650954246521,82.0,-414.0,1.0570312499999999,-9.68875,-29.5999755859375,-387.5999755859375,288.21770461668655,166.24191656070923,0
4,42.01349210739136,80.0,-411.0,1.03125,-9.618541666666667,-30.9000244140625,-387.9000244140625,288.21770461668655,166.24191656070923,0
4,42.02049732208252,79.0,-407.0,1.018359375,-9.524930555555557,-29.800048828125,-387.199951171875,288.21770461668655,166.24191656070923,0
4,42.02749538421631,77.0,-404.0,0.992578125,-9.454722222222223,-29.0,-387.300048828125,288.21770461668655,166.24191656070923,0
