trial,time,cursor_x_pix,cursor_y_pix,gaze_x,gaze_y,cursor_x_cm,cursor_y_cm,target_x,target_y,state_marker
2,19.45753002166748,-9.0,-151.0,-0.116015625,-3.5338194444444446,-49.300048828125,-136.29998779296875,-482.52948818779026,-3.3975700738577643,0
2,19.465230226516724,-10.0,-156.0,-0.12890625,-3.6508333333333334,-49.4000244140625,-135.0999755859375,-482.52948818779026,-3.3975700738577643,0
2,19.47183322906494,-10.0,-161.0,-0.12890625,-3.7678472222222226,-48.5,-137.29998779296875,-482.52948818779026,-3.3975700738577643,0
2,19.478612184524536,-10.0,-166.0,-0.12890625,-3.8848611111111113,-49.4000244140625,-138.70001220703125,-482.52948818779026,-3.3975700738577643,0
2,19.48478078842163,-11.0,-171.0,-0.141796875,-4.001875,-45.800048828125,-136.70001220703125,-482.52948818779026,-3.3975700738577643,0
2,19.49176573753357,-11.0,-176.0,-0.141796875,-4.118888888888889,-46.4000244140625,-138.5,-482.52948818779026,-3.3975700738577643,0
2,19.498773097991943,-11.0,-180.0,-0.141796875,-4.2125,-44.800048828125,-138.0,-482.52948818779026,-3.3975700738577643,0
2,19.50577664375305,-11.0,-184.0,-0.141796875,-4.306111111111111,-47.300048828125,-137.5999755859375,-482.52948818779026,-3.3975700738577643,0
2,19.512839555740356,-11.0,-188.0,-0.141796875,-4.3997222222222225,-47.5999755859375,-139.20001220703125,-482.52948818779026,-3.3975700738577643,0
2,19.519944667816162,-11.0,-191.0,-0.141796875,-4.469930555555556,-49.699951171875,-141.9000244140625,-482.52948818779026,-3.3975700738577643,0
2,19.526851892471313,-11.0,-193.0,-0.141796875,-4.516736111111111,-49.0999755859375,-140.9000244140625,-482.52948818779026,-3.3975700738577643,0
2,19.533945560455322,-11.0,-195.0,-0.141796875,-4.563541666666667,-46.300048828125,-140.5,-482.52948818779026,-3.3975700738577643,0
2,19.54112935066223,-11.0,-197.0,-0.141796875,-4.610347222222223,-49.5,-141.9000244140625,-482.52948818779026,-3.3975700738577643,0
2,19.547964334487915,-11.0,-198.0,-0.141796875,-4.63375,-51.0,-142.70001220703125,-482.52948818779026,-3.3975700738577643,0
2,19.555216312408447,-11.0,-199.0,-0.141796875,-4.657152777777778,-49.0999755859375,-142.0999755859375,-482.52948818779026,-3.3975700738577643,0
2,19.56227993965149,-11.0,-199.0,-0.141796875,-4.657152777777778,-47.699951171875,-145.0,-482.52948818779026,-3.3975700738577643,0
2,19.569135427474976,-11.0,-199.0,-0.141796875,-4.657152777777778,-49.0,-145.20001220703125,-482.52948818779026,-3.3975700738577643,0
2,19.575841426849365,-11.0,-199.0,-0.141796875,-4.657152777777778,-46.9000244140625,-145.0,-482.52948818779026,-3.3975700738577643,0
2,19.58311414718628,-11.0,-199.0,-0.141796875,-4.657152777777778,-45.9000244140625,-146.5999755859375,-482.52948818779026,-3.3975700738577643,0
2,19.589833974838257,-11.0,-199.0,-0.141796875,-4.657152777777778,-46.199951171875,-147.0,-482.52948818779026,-3.3975700738577643,0
2,19.596840381622314,-11.0,-199.0,-0.141796875,-4.657152777777778,-47.199951171875,-145.5999755859375,-482.52948818779026,-3.3975700738577643,0
2,19.603628635406494,-11.0,-199.0,-0.141796875,-4.657152777777778,-42.699951171875,-161.70001220703125,-482.52948818779026,-3.3975700738577643,0
2,19.61060667037964,-11.0,-199.0,-0.141796875,-4.657152777777778,2.800048828125,-251.5,-482.52948818779026,-3.3975700738577643,0
2,19.617942333221436,-11.0,-199.0,-0.141796875,-4.657152777777778,-9.800048828125,-332.0,-482.52948818779026,-3.3975700738577643,0
2,19.624467849731445,-11.0,-199.0,-0.141796875,-4.657152777777778,-25.699951171875,-332.699951171875,-482.52948818779026,-3.3975700738577643,0
2,19.63189125061035,-11.0,-199.0,-0.141796875,-4.657152777777778,-21.4000244140625,-321.800048828125,-482.52948818779026,-3.3975700738577643,0
2,19.638386964797974,-11.0,-199.0,-0.141796875,-4.657152777777778,-15.300048828125,-309.0,-482.52948818779026,-3.3975700738577643,0
2,19.645307540893555,-11.0,-199.0,-0.141796875,-4.657152777777778,-13.5999755859375,-322.5999755859375,-482.52948818779026,-3.3975700738577643,0
2,19.65228509902954,-11.0,-199.0,-0.141796875,-4.657152777777778,-15.199951171875,-327.800048828125,-482.52948818779026,-3.3975700738577643,0
2,19.659209489822388,-11.0,-199.0,-0.141796875,-4.657152777777778,-16.5,-330.300048828125,-482.52948818779026,-3.3975700738577643,0
2,19.66623306274414,-11.0,-199.0,-0.141796875,-4.657152777777778,-17.5999755859375,-333.0,-482.52948818779026,-3.3975700738577643,0
