trial,time,cursor_x_pix,cursor_y_pix,gaze_x,gaze_y,cursor_x_cm,cursor_y_cm,target_x,target_y,state_marker
0,3.6546895503997803,222.0,-44.0,2.8617187499999996,-1.0297222222222222,-70.0,15.4000244140625,434.9594415582256,53.2920083903831,0
0,3.6867730617523193,222.0,-44.0,2.8617187499999996,-1.0297222222222222,-80.699951171875,35.4000244140625,434.9594415582256,53.2920083903831,0
0,3.693141460418701,222.0,-44.0,2.8617187499999996,-1.0297222222222222,-83.800048828125,36.70001220703125,434.9594415582256,53.2920083903831,0
0,3.6999542713165283,222.0,-44.0,2.8617187499999996,-1.0297222222222222,-88.4000244140625,36.0,434.9594415582256,53.2920083903831,0
0,3.70680832862854,222.0,-44.0,2.8617187499999996,-1.0297222222222222,-87.699951171875,37.5999755859375,434.9594415582256,53.2920083903831,0
0,3.713773727416992,222.0,-44.0,2.8617187499999996,-1.0297222222222222,-85.5,37.0999755859375,434.9594415582256,53.2920083903831,0
0,3.7206432819366455,222.0,-44.0,2.8617187499999996,-1.0297222222222222,-83.5,34.0999755859375,434.9594415582256,53.2920083903831,0
0,3.727587938308716,222.0,-44.0,2.8617187499999996,-1.0297222222222222,-83.9000244140625,38.4000244140625,434.9594415582256,53.2920083903831,0
0,3.734602928161621,222.0,-44.0,2.8617187499999996,-1.0297222222222222,-83.5,33.9000244140625,434.9594415582256,53.2920083903831,0
0,3.7414815425872803,222.0,-44.0,2.8617187499999996,-1.0297222222222222,-83.5999755859375,35.9000244140625,434.9594415582256,53.2920083903831,0
0,3.7484381198883057,222.0,-44.0,2.8617187499999996,-1.0297222222222222,-81.300048828125,35.29998779296875,434.9594415582256,53.2920083903831,0
0,3.755378246307373,222.0,-44.0,2.8617187499999996,-1.0297222222222222,-82.5999755859375,35.70001220703125,434.9594415582256,53.2920083903831,0
0,3.7623236179351807,222.0,-44.0,2.8617187499999996,-1.0297222222222222,-83.9000244140625,32.70001220703125,434.9594415582256,53.2920083903831,0
0,3.769254207611084,222.0,-44.0,2.8617187499999996,-1.0297222222222222,-83.0,33.0999755859375,434.9594415582256,53.2920083903831,0
0,3.7762022018432617,222.0,-44.0,2.8617187499999996,-1.0297222222222222,-84.199951171875,32.5,434.9594415582256,53.2920083903831,0
0,3.784146547317505,222.0,-44.0,2.8617187499999996,-1.0297222222222222,-81.5,33.0999755859375,434.9594415582256,53.2920083903831,0
0,3.7910759449005127,222.0,-44.0,2.8617187499999996,-1.0297222222222222,-81.800048828125,31.9000244140625,434.9594415582256,53.2920083903831,0
0,3.7980077266693115,222.0,-44.0,2.8617187499999996,-1.0297222222222222,-79.800048828125,31.70001220703125,434.9594415582256,53.2920083903831,0
0,3.804943084716797,222.0,-44.0,2.8617187499999996,-1.0297222222222222,-82.4000244140625,30.9000244140625,434.9594415582256,53.2920083903831,0
0,3.8118786811828613,222.0,-44.0,2.8617187499999996,-1.0297222222222222,-83.9000244140625,27.79998779296875,434.9594415582256,53.2920083903831,0
0,3.8188226222991943,222.0,-44.0,2.8617187499999996,-1.0297222222222222,-83.4000244140625,28.9000244140625,434.9594415582256,53.2920083903831,0
0,3.825791120529175,222.0,-44.0,2.8617187499999996,-1.0297222222222222,-83.199951171875,29.0,434.9594415582256,53.2920083903831,0
0,3.832712411880493,222.0,-44.0,2.8617187499999996,-1.0297222222222222,-82.5999755859375,29.9000244140625,434.9594415582256,53.2920083903831,0
0,3.839672088623047,222.0,-44.0,2.8617187499999996,-1.0297222222222222,-81.199951171875,28.0,434.9594415582256,53.2920083903831,0
0,3.8466107845306396,222.0,-44.0,2.8617187499999996,-1.0297222222222222,-82.0,27.5,434.9594415582256,53.2920083903831,0
0,3.85355806350708,222.0,-44.0,2.8617187499999996,-1.0297222222222222,-84.300048828125,27.9000244140625,434.9594415582256,53.2920083903831,0
0,3.860501289367676,222.0,-44.0,2.8617187499999996,-1.0297222222222222,-79.300048828125,29.70001220703125,434.9594415582256,53.2920083903831,0
0,3.867431640625,222.0,-44.0,2.8617187499999996,-1.0297222222222222,-81.0999755859375,27.79998779296875,434.9594415582256,53.2920083903831,0
0,3.874387741088867,222.0,-44.0,2.8617187499999996,-1.0297222222222222,-38.199951171875,3.79998779296875,434.9594415582256,53.2920083903831,0
0,3.88132905960083,222.0,-44.0,2.8617187499999996,-1.0297222222222222,68.9000244140625,-79.70001220703125,434.9594415582256,53.2920083903831,0
0,3.888273239135742,222.0,-44.0,2.8617187499999996,-1.0297222222222222,146.800048828125,-156.5999755859375,434.9594415582256,53.2920083903831,0
0,3.895224094390869,222.0,-44.0,2.8617187499999996,-1.0297222222222222,172.4000244140625,-186.5999755859375,434.9594415582256,53.2920083903831,0
0,3.9021713733673096,222.0,-44.0,2.8617187499999996,-1.0297222222222222,158.300048828125,-182.9000244140625,434.9594415582256,53.2920083903831,0
0,3.9091174602508545,222.0,-44.0,2.8617187499999996,-1.0297222222222222,148.5999755859375,-164.4000244140625,434.9594415582256,53.2920083903831,0
0,3.916064500808716,222.0,-44.0,2.8617187499999996,-1.0297222222222222,160.0,-172.79998779296875,434.9594415582256,53.2920083903831,0
0,3.9229979515075684,222.0,-44.0,2.8617187499999996,-1.0297222222222222,167.199951171875,-176.4000244140625,434.9594415582256,53.2920083903831,0
0,3.929936170578003,222.0,-44.0,2.8617187499999996,-1.0297222222222222,168.4000244140625,-181.0,434.9594415582256,53.2920083903831,0
0,3.9368834495544434,222.0,-44.0,2.8617187499999996,-1.0297222222222222,169.199951171875,-178.70001220703125,434.9594415582256,53.2920083903831,0
0,3.943939447402954,222.0,-44.0,2.8617187499999996,-1.0297222222222222,169.199951171875,-181.0999755859375,434.9594415582256,53.2920083903831,0
0,3.9507765769958496,222.0,-44.0,2.8617187499999996,-1.0297222222222222,167.0999755859375,-178.5,434.9594415582256,53.2920083903831,0
0,3.957707405090332,222.0,-44.0,2.8617187499999996,-1.0297222222222222,167.4000244140625,-180.4000244140625,434.9594415582256,53.2920083903831,0
0,3.9646613597869873,222.0,-44.0,2.8617187499999996,-1.0297222222222222,167.300048828125,-181.0999755859375,434.9594415582256,53.2920083903831,0
0,3.9716107845306396,222.0,-44.0,2.8617187499999996,-1.0297222222222222,165.699951171875,-178.29998779296875,434.9594415582256,53.2920083903831,0
0,3.9785521030426025,222.0,-44.0,2.8617187499999996,-1.0297222222222222,166.0,-179.5,434.9594415582256,53.2920083903831,0
0,3.9855387210845947,222.0,-44.0,2.8617187499999996,-1.0297222222222222,167.699951171875,-180.70001220703125,434.9594415582256,53.2920083903831,0
0,3.992453098297119,222.0,-44.0,2.8617187499999996,-1.0297222222222222,165.699951171875,-179.29998779296875,434.9594415582256,53.2920083903831,0
0,3.9993879795074463,222.0,-44.0,2.8617187499999996,-1.0297222222222222,166.5999755859375,-183.20001220703125,434.9594415582256,53.2920083903831,0
0,4.006337404251099,222.0,-44.0,2.8617187499999996,-1.0297222222222222,166.5999755859375,-181.9000244140625,434.9594415582256,53.2920083903831,0
0,4.013258695602417,222.0,-44.0,2.8617187499999996,-1.0297222222222222,168.5,-182.20001220703125,434.9594415582256,53.2920083903831,0
0,4.020217418670654,222.0,-44.0,2.8617187499999996,-1.0297222222222222,168.9000244140625,-182.70001220703125,434.9594415582256,53.2920083903831,0
0,4.027169227600098,222.0,-44.0,2.8617187499999996,-1.0297222222222222,167.699951171875,-183.5999755859375,434.9594415582256,53.2920083903831,0
0,4.034105062484741,222.0,-44.0,2.8617187499999996,-1.0297222222222222,167.699951171875,-183.5,434.9594415582256,53.2920083903831,0
0,4.041042327880859,222.0,-44.0,2.8617187499999996,-1.0297222222222222,165.699951171875,-184.4000244140625,434.9594415582256,53.2920083903831,0
0,4.04800009727478,222.0,-44.0,2.8617187499999996,-1.0297222222222222,166.0,-187.4000244140625,434.9594415582256,53.2920083903831,0
0,4.05492639541626,222.0,-44.0,2.8617187499999996,-1.0297222222222222,164.5,-181.20001220703125,434.9594415582256,53.2920083903831,0
0,4.0618860721588135,222.0,-44.0,2.8617187499999996,-1.0297222222222222,165.5999755859375,-182.79998779296875,434.9594415582256,53.2920083903831,0
0,4.068827152252197,222.0,-44.0,2.8617187499999996,-1.0297222222222222,163.5999755859375,-182.5999755859375,434.9594415582256,53.2920083903831,0
0,4.075777053833008,222.0,-44.0,2.8617187499999996,-1.0297222222222222,166.5,-184.0999755859375,434.9594415582256,53.2920083903831,0
0,4.082714080810547,222.0,-44.0,2.8617187499999996,-1.0297222222222222,166.0,-183.79998779296875,434.9594415582256,53.2920083903831,0
0,4.0896852016448975,222.0,-44.0,2.8617187499999996,-1.0297222222222222,166.5999755859375,-186.5,434.9594415582256,53.2920083903831,0
0,4.096613883972168,222.0,-44.0,2.8617187499999996,-1.0297222222222222,163.699951171875,-186.79998779296875,434.9594415582256,53.2920083903831,0
0,4.1035542488098145,222.0,-44.0,2.8617187499999996,-1.0297222222222222,166.5999755859375,-183.5,434.9594415582256,53.2920083903831,0
0,4.110503196716309,222.0,-44.0,2.8617187499999996,-1.0297222222222222,158.300048828125,-193.70001220703125,434.9594415582256,53.2920083903831,0
0,4.117200613021851,222.0,-44.0,2.8617187499999996,-1.0297222222222222,74.9000244140625,-266.9000244140625,434.9594415582256,53.2920083903831,0
0,4.124149799346924,218.0,-49.0,2.81015625,-1.1467361111111112,-5.9000244140625,-352.300048828125,434.9594415582256,53.2920083903831,0
0,4.13114595413208,211.0,-61.0,2.719921875,-1.4275694444444444,17.4000244140625,-343.9000244140625,434.9594415582256,53.2920083903831,0
0,4.13813328742981,201.0,-75.0,2.591015625,-1.7552083333333335,32.0,-323.9000244140625,434.9594415582256,53.2920083903831,0
0,4.145159721374512,190.0,-93.0,2.44921875,-2.1764583333333336,30.699951171875,-322.9000244140625,434.9594415582256,53.2920083903831,0
0,4.15215539932251,177.0,-112.0,2.281640625,-2.6211111111111114,21.300048828125,-335.0999755859375,434.9594415582256,53.2920083903831,0
0,4.15921688079834,166.0,-127.0,2.13984375,-2.972152777777778,17.5,-339.300048828125,434.9594415582256,53.2920083903831,0
0,4.166208028793335,151.0,-146.0,1.9464843749999998,-3.416805555555556,17.699951171875,-339.800048828125,434.9594415582256,53.2920083903831,0
0,4.173256874084473,134.0,-165.0,1.72734375,-3.8614583333333337,18.0999755859375,-341.4000244140625,434.9594415582256,53.2920083903831,0
0,4.180248975753784,115.0,-187.0,1.482421875,-4.376319444444444,19.199951171875,-339.5999755859375,434.9594415582256,53.2920083903831,0
0,4.187255144119263,93.0,-211.0,1.198828125,-4.937986111111112,18.0,-341.300048828125,434.9594415582256,53.2920083903831,0
0,4.19423508644104,72.0,-233.0,0.928125,-5.452847222222222,16.5999755859375,-339.9000244140625,434.9594415582256,53.2920083903831,0
0,4.200226306915283,51.0,-255.0,0.6574218749999999,-5.967708333333333,15.699951171875,-340.5999755859375,434.9594415582256,53.2920083903831,0
0,4.207182168960571,32.0,-274.0,0.4125,-6.412361111111111,15.699951171875,-343.5999755859375,434.9594415582256,53.2920083903831,0
0,4.214147567749023,15.0,-293.0,0.193359375,-6.857013888888889,12.199951171875,-342.9000244140625,434.9594415582256,53.2920083903831,0
0,4.221148252487183,1.0,-308.0,0.012890625,-7.208055555555556,11.800048828125,-340.9000244140625,434.9594415582256,53.2920083903831,0
0,4.228151321411133,-14.0,-324.0,-0.18046874999999998,-7.5825000000000005,14.5999755859375,-341.300048828125,434.9594415582256,53.2920083903831,0
0,4.235145807266235,-23.0,-336.0,-0.29648437499999997,-7.863333333333334,15.199951171875,-343.0,434.9594415582256,53.2920083903831,0
0,4.242177486419678,-28.0,-344.0,-0.36093749999999997,-8.050555555555556,16.800048828125,-342.5999755859375,434.9594415582256,53.2920083903831,0
0,4.249142646789551,-35.0,-353.0,-0.451171875,-8.261180555555557,15.699951171875,-348.0,434.9594415582256,53.2920083903831,0
0,4.256133794784546,-39.0,-360.0,-0.502734375,-8.425,17.4000244140625,-345.4000244140625,434.9594415582256,53.2920083903831,0
0,4.2631330490112305,-44.0,-368.0,-0.5671875,-8.612222222222222,13.0999755859375,-344.9000244140625,434.9594415582256,53.2920083903831,0
0,4.270165205001831,-48.0,-374.0,-0.6187499999999999,-8.752638888888889,11.699951171875,-345.300048828125,434.9594415582256,53.2920083903831,0
0,4.277144193649292,-51.0,-377.0,-0.6574218749999999,-8.822847222222222,9.9000244140625,-343.9000244140625,434.9594415582256,53.2920083903831,0
0,4.284152984619141,-55.0,-381.0,-0.708984375,-8.916458333333335,9.699951171875,-346.199951171875,434.9594415582256,53.2920083903831,0
0,4.291139364242554,-57.0,-383.0,-0.734765625,-8.96326388888889,11.800048828125,-348.5999755859375,434.9594415582256,53.2920083903831,0
0,4.298248767852783,-58.0,-384.0,-0.7476562499999999,-8.986666666666668,9.699951171875,-348.9000244140625,434.9594415582256,53.2920083903831,0
0,4.305408239364624,-57.0,-385.0,-0.734765625,-9.010069444444445,11.800048828125,-351.199951171875,434.9594415582256,53.2920083903831,0
