trial,time,cursor_x_pix,cursor_y_pix,gaze_x,gaze_y,cursor_x_cm,cursor_y_cm,target_x,target_y,state_marker
1,11.267905235290527,159.0,-288.0,2.0496093749999997,-6.74,-2.0999755859375,-271.9000244140625,191.62650317606034,208.57654126820546,0
1,11.270291090011597,159.0,-288.0,2.0496093749999997,-6.74,-3.5,-271.4000244140625,191.62650317606034,208.57654126820546,0
1,11.27696442604065,159.0,-287.0,2.0496093749999997,-6.716597222222223,-1.199951171875,-269.5999755859375,191.62650317606034,208.57654126820546,0
1,11.284315347671509,159.0,-286.0,2.0496093749999997,-6.693194444444445,-0.699951171875,-271.4000244140625,191.62650317606034,208.57654126820546,0
1,11.29122805595398,159.0,-286.0,2.0496093749999997,-6.693194444444445,-0.9000244140625,-267.5999755859375,191.62650317606034,208.57654126820546,0
1,11.298098802566528,159.0,-286.0,2.0496093749999997,-6.693194444444445,-2.199951171875,-269.0,191.62650317606034,208.57654126820546,0
1,11.305227994918823,159.0,-286.0,2.0496093749999997,-6.693194444444445,-0.4000244140625,-270.29998779296875,191.62650317606034,208.57654126820546,0
1,11.31203579902649,158.0,-285.0,2.03671875,-6.669791666666667,-1.5,-272.0,191.62650317606034,208.57654126820546,0
1,11.319461345672607,156.0,-283.0,2.0109375,-6.6229861111111115,-0.5999755859375,-273.4000244140625,191.62650317606034,208.57654126820546,0
1,11.325450897216797,154.0,-281.0,1.98515625,-6.576180555555556,-0.4000244140625,-272.0999755859375,191.62650317606034,208.57654126820546,0
1,11.332067251205444,151.0,-279.0,1.9464843749999998,-6.529375000000001,-0.800048828125,-272.29998779296875,191.62650317606034,208.57654126820546,0
1,11.338840961456299,148.0,-277.0,1.9078125,-6.482569444444445,-0.9000244140625,-270.4000244140625,191.62650317606034,208.57654126820546,0
1,11.345795392990112,145.0,-275.0,1.869140625,-6.435763888888889,-0.699951171875,-273.0999755859375,191.62650317606034,208.57654126820546,0
1,11.353012561798096,143.0,-273.0,1.843359375,-6.388958333333334,-2.300048828125,-274.70001220703125,191.62650317606034,208.57654126820546,0
1,11.36044716835022,140.0,-272.0,1.8046875,-6.365555555555556,-2.5999755859375,-272.5,191.62650317606034,208.57654126820546,0
1,11.367015838623047,137.0,-270.0,1.7660156249999999,-6.3187500000000005,-1.199951171875,-271.20001220703125,191.62650317606034,208.57654126820546,0
1,11.374023199081421,132.0,-267.0,1.7015624999999999,-6.248541666666667,-1.4000244140625,-274.79998779296875,191.62650317606034,208.57654126820546,0
1,11.38102126121521,127.0,-265.0,1.6371093749999999,-6.201736111111112,-3.0,-274.9000244140625,191.62650317606034,208.57654126820546,0
1,11.388013124465942,121.0,-262.0,1.5597656249999998,-6.131527777777778,-2.0,-275.0999755859375,191.62650317606034,208.57654126820546,0
