trial,time,cursor_x_pix,cursor_y_pix,gaze_x,gaze_y,cursor_x_cm,cursor_y_cm,target_x,target_y,state_marker
7,67.5812201499939,-172.0,-435.0,-2.2171875,-10.180208333333335,-79.9000244140625,-321.5,205.32280479480733,203.7752618120038,0
7,67.59059238433838,-172.0,-435.0,-2.2171875,-10.180208333333335,-81.0,-322.4000244140625,205.32280479480733,203.7752618120038,0
7,67.59739232063293,-172.0,-435.0,-2.2171875,-10.180208333333335,-80.800048828125,-323.800048828125,205.32280479480733,203.7752618120038,0
7,67.60434246063232,-172.0,-435.0,-2.2171875,-10.180208333333335,-85.5,-324.0999755859375,205.32280479480733,203.7752618120038,0
7,67.61134338378906,-172.0,-435.0,-2.2171875,-10.180208333333335,-83.0,-323.699951171875,205.32280479480733,203.7752618120038,0
7,67.61715650558472,-173.0,-434.0,-2.230078125,-10.156805555555556,-85.5,-326.0,205.32280479480733,203.7752618120038,0
7,67.624107837677,-173.0,-432.0,-2.230078125,-10.110000000000001,-83.5,-323.800048828125,205.32280479480733,203.7752618120038,0
7,67.63106918334961,-173.0,-427.0,-2.230078125,-9.992986111111112,-82.300048828125,-323.300048828125,205.32280479480733,203.7752618120038,0
7,67.63807153701782,-173.0,-422.0,-2.230078125,-9.875972222222224,-85.0,-325.199951171875,205.32280479480733,203.7752618120038,0
7,67.64499068260193,-173.0,-416.0,-2.230078125,-9.735555555555557,-83.300048828125,-324.699951171875,205.32280479480733,203.7752618120038,0
7,67.65198588371277,-173.0,-411.0,-2.230078125,-9.618541666666667,-84.300048828125,-324.300048828125,205.32280479480733,203.7752618120038,0
7,67.65889072418213,-173.0,-405.0,-2.230078125,-9.478125,-82.5,-323.5999755859375,205.32280479480733,203.7752618120038,0
7,67.66612768173218,-173.0,-399.0,-2.230078125,-9.337708333333333,-83.800048828125,-324.0,205.32280479480733,203.7752618120038,0
7,67.673104763031,-172.0,-394.0,-2.2171875,-9.220694444444446,-82.9000244140625,-324.699951171875,205.32280479480733,203.7752618120038,0
7,67.6800947189331,-171.0,-389.0,-2.204296875,-9.103680555555556,-82.5,-324.0,205.32280479480733,203.7752618120038,0
7,67.68721508979797,-170.0,-386.0,-2.19140625,-9.033472222222223,-82.0999755859375,-320.0,205.32280479480733,203.7752618120038,0
7,67.69410419464111,-170.0,-381.0,-2.19140625,-8.916458333333335,-83.5,-321.699951171875,205.32280479480733,203.7752618120038,0
7,67.70110821723938,-169.0,-378.0,-2.1785156249999997,-8.846250000000001,-86.0,-322.4000244140625,205.32280479480733,203.7752618120038,0
7,67.70808744430542,-168.0,-375.0,-2.165625,-8.776041666666668,-82.5,-322.699951171875,205.32280479480733,203.7752618120038,0
7,67.71509766578674,-168.0,-372.0,-2.165625,-8.705833333333334,-86.0999755859375,-325.0999755859375,205.32280479480733,203.7752618120038,0
7,67.72209167480469,-168.0,-369.0,-2.165625,-8.635625000000001,-84.5999755859375,-324.800048828125,205.32280479480733,203.7752618120038,0
7,67.72909307479858,-168.0,-366.0,-2.165625,-8.565416666666668,-84.0,-324.0999755859375,205.32280479480733,203.7752618120038,0
