trial,time,cursor_x_pix,cursor_y_pix,gaze_x,gaze_y,cursor_x_cm,cursor_y_cm,target_x,target_y,state_marker
3,28.419827699661255,221.0,-219.0,2.848828125,-5.125208333333334,-6.0,35.79998779296875,-32.64208862112405,239.1114203972836,0
3,28.429359674453735,221.0,-219.0,2.848828125,-5.125208333333334,-5.0,37.70001220703125,-32.64208862112405,239.1114203972836,0
3,28.436094522476196,221.0,-219.0,2.848828125,-5.125208333333334,-5.0,38.5999755859375,-32.64208862112405,239.1114203972836,0
3,28.44222331047058,221.0,-219.0,2.848828125,-5.125208333333334,-4.9000244140625,37.0999755859375,-32.64208862112405,239.1114203972836,0
3,28.450143814086914,221.0,-219.0,2.848828125,-5.125208333333334,-6.9000244140625,38.0,-32.64208862112405,239.1114203972836,0
3,28.457021474838257,221.0,-219.0,2.848828125,-5.125208333333334,-5.0999755859375,37.9000244140625,-32.64208862112405,239.1114203972836,0
3,28.464009523391724,221.0,-219.0,2.848828125,-5.125208333333334,-6.5,38.20001220703125,-32.64208862112405,239.1114203972836,0
3,28.47156286239624,221.0,-219.0,2.848828125,-5.125208333333334,-5.9000244140625,38.79998779296875,-32.64208862112405,239.1114203972836,0
3,28.478208541870117,221.0,-219.0,2.848828125,-5.125208333333334,-9.4000244140625,37.4000244140625,-32.64208862112405,239.1114203972836,0
3,28.484920501708984,221.0,-219.0,2.848828125,-5.125208333333334,-10.5,35.70001220703125,-32.64208862112405,239.1114203972836,0
3,28.492408275604248,221.0,-219.0,2.848828125,-5.125208333333334,-6.0999755859375,38.70001220703125,-32.64208862112405,239.1114203972836,0
3,28.498521089553833,221.0,-219.0,2.848828125,-5.125208333333334,-11.699951171875,40.0,-32.64208862112405,239.1114203972836,0
3,28.506248474121094,221.0,-219.0,2.848828125,-5.125208333333334,-10.300048828125,37.5999755859375,-32.64208862112405,239.1114203972836,0
3,28.51311755180359,221.0,-219.0,2.848828125,-5.125208333333334,-9.5,37.29998779296875,-32.64208862112405,239.1114203972836,0
3,28.519673824310303,221.0,-219.0,2.848828125,-5.125208333333334,-11.300048828125,38.0999755859375,-32.64208862112405,239.1114203972836,0
3,28.527137994766235,221.0,-219.0,2.848828125,-5.125208333333334,-10.9000244140625,36.70001220703125,-32.64208862112405,239.1114203972836,0
3,28.533924341201782,221.0,-219.0,2.848828125,-5.125208333333334,-11.800048828125,37.79998779296875,-32.64208862112405,239.1114203972836,0
3,28.540575742721558,221.0,-219.0,2.848828125,-5.125208333333334,-9.699951171875,38.70001220703125,-32.64208862112405,239.1114203972836,0
3,28.547443389892578,221.0,-219.0,2.848828125,-5.125208333333334,-11.5999755859375,37.5,-32.64208862112405,239.1114203972836,0
3,28.55544948577881,221.0,-219.0,2.848828125,-5.125208333333334,-11.0,38.0,-32.64208862112405,239.1114203972836,0
3,28.562350511550903,221.0,-219.0,2.848828125,-5.125208333333334,-9.9000244140625,40.0,-32.64208862112405,239.1114203972836,0
3,28.56845450401306,221.0,-219.0,2.848828125,-5.125208333333334,-10.800048828125,41.0,-32.64208862112405,239.1114203972836,0
3,28.57518768310547,221.0,-219.0,2.848828125,-5.125208333333334,-11.199951171875,40.79998779296875,-32.64208862112405,239.1114203972836,0
3,28.58293604850769,221.0,-219.0,2.848828125,-5.125208333333334,-10.5,40.9000244140625,-32.64208862112405,239.1114203972836,0
3,28.589931964874268,221.0,-219.0,2.848828125,-5.125208333333334,-10.199951171875,39.9000244140625,-32.64208862112405,239.1114203972836,0
3,28.59680700302124,221.0,-219.0,2.848828125,-5.125208333333334,-10.699951171875,36.0,-32.64208862112405,239.1114203972836,0
3,28.60381245613098,221.0,-219.0,2.848828125,-5.125208333333334,29.9000244140625,-15.0999755859375,-32.64208862112405,239.1114203972836,0
3,28.610681295394897,221.0,-219.0,2.848828125,-5.125208333333334,61.0,-135.5,-32.64208862112405,239.1114203972836,0
3,28.617629766464233,221.0,-219.0,2.848828125,-5.125208333333334,58.0,-213.20001220703125,-32.64208862112405,239.1114203972836,0
3,28.62457776069641,221.0,-219.0,2.848828125,-5.125208333333334,66.4000244140625,-249.5,-32.64208862112405,239.1114203972836,0
3,28.631450414657593,221.0,-219.0,2.848828125,-5.125208333333334,61.5999755859375,-283.9000244140625,-32.64208862112405,239.1114203972836,0
3,28.638487577438354,221.0,-219.0,2.848828125,-5.125208333333334,62.9000244140625,-258.20001220703125,-32.64208862112405,239.1114203972836,0
3,28.64550757408142,221.0,-219.0,2.848828125,-5.125208333333334,66.9000244140625,-261.0999755859375,-32.64208862112405,239.1114203972836,0
3,28.652374505996704,221.0,-219.0,2.848828125,-5.125208333333334,66.5999755859375,-272.20001220703125,-32.64208862112405,239.1114203972836,0
3,28.659324884414673,221.0,-219.0,2.848828125,-5.125208333333334,67.9000244140625,-272.20001220703125,-32.64208862112405,239.1114203972836,0
3,28.66647243499756,221.0,-219.0,2.848828125,-5.125208333333334,66.9000244140625,-275.5,-32.64208862112405,239.1114203972836,0
3,28.67326784133911,221.0,-219.0,2.848828125,-5.125208333333334,66.5999755859375,-274.0,-32.64208862112405,239.1114203972836,0
3,28.680147647857666,221.0,-219.0,2.848828125,-5.125208333333334,66.300048828125,-274.79998779296875,-32.64208862112405,239.1114203972836,0
3,28.68704104423523,221.0,-219.0,2.848828125,-5.125208333333334,67.4000244140625,-276.5,-32.64208862112405,239.1114203972836,0
3,28.694061279296875,221.0,-219.0,2.848828125,-5.125208333333334,67.0,-273.5999755859375,-32.64208862112405,239.1114203972836,0
3,28.700979948043823,221.0,-219.0,2.848828125,-5.125208333333334,67.9000244140625,-275.20001220703125,-32.64208862112405,239.1114203972836,0
3,28.708070278167725,221.0,-219.0,2.848828125,-5.125208333333334,65.699951171875,-277.4000244140625,-32.64208862112405,239.1114203972836,0
3,28.714919805526733,221.0,-219.0,2.848828125,-5.125208333333334,66.800048828125,-278.29998779296875,-32.64208862112405,239.1114203972836,0
3,28.721883535385132,221.0,-219.0,2.848828125,-5.125208333333334,67.699951171875,-276.70001220703125,-32.64208862112405,239.1114203972836,0
3,28.728827238082886,221.0,-219.0,2.848828125,-5.125208333333334,70.0,-277.20001220703125,-32.64208862112405,239.1114203972836,0
3,28.736268997192383,221.0,-219.0,2.848828125,-5.125208333333334,67.800048828125,-275.5999755859375,-32.64208862112405,239.1114203972836,0
3,28.7427659034729,221.0,-219.0,2.848828125,-5.125208333333334,67.0,-277.20001220703125,-32.64208862112405,239.1114203972836,0
3,28.749517679214478,221.0,-219.0,2.848828125,-5.125208333333334,65.699951171875,-276.9000244140625,-32.64208862112405,239.1114203972836,0
3,28.75673246383667,221.0,-219.0,2.848828125,-5.125208333333334,65.4000244140625,-278.29998779296875,-32.64208862112405,239.1114203972836,0
3,28.763856649398804,221.0,-219.0,2.848828125,-5.125208333333334,66.699951171875,-279.5999755859375,-32.64208862112405,239.1114203972836,0
3,28.769971132278442,221.0,-219.0,2.848828125,-5.125208333333334,67.0999755859375,-278.4000244140625,-32.64208862112405,239.1114203972836,0
