trial,time,cursor_x_pix,cursor_y_pix,gaze_x,gaze_y,cursor_x_cm,cursor_y_cm,target_x,target_y,state_marker
5,48.91068649291992,-127.0,-288.0,-1.6371093749999999,-6.74,-31.800048828125,-227.4000244140625,28.5939254083661,239.3182688936996,0
5,48.916462659835815,-134.0,-298.0,-1.72734375,-6.974027777777779,-31.5999755859375,-227.0999755859375,28.5939254083661,239.3182688936996,0
5,48.9234094619751,-144.0,-315.0,-1.85625,-7.371875,-29.5,-227.29998779296875,28.5939254083661,239.3182688936996,0
5,48.93037796020508,-151.0,-328.0,-1.9464843749999998,-7.676111111111112,-30.5,-228.79998779296875,28.5939254083661,239.3182688936996,0
5,48.937464237213135,-157.0,-343.0,-2.023828125,-8.02715277777778,-32.5999755859375,-231.5,28.5939254083661,239.3182688936996,0
5,48.94437313079834,-162.0,-355.0,-2.08828125,-8.307986111111111,-31.300048828125,-233.20001220703125,28.5939254083661,239.3182688936996,0
5,48.951388359069824,-167.0,-369.0,-2.152734375,-8.635625000000001,-31.800048828125,-235.5,28.5939254083661,239.3182688936996,0
5,48.95742678642273,-171.0,-381.0,-2.204296875,-8.916458333333335,-34.4000244140625,-235.0,28.5939254083661,239.3182688936996,0
5,48.964402198791504,-175.0,-392.0,-2.255859375,-9.17388888888889,-33.4000244140625,-235.70001220703125,28.5939254083661,239.3182688936996,0
5,48.97138786315918,-179.0,-403.0,-2.3074218749999997,-9.431319444444446,-29.9000244140625,-240.20001220703125,28.5939254083661,239.3182688936996,0
5,48.97840070724487,-180.0,-411.0,-2.3203125,-9.618541666666667,-31.199951171875,-238.0999755859375,28.5939254083661,239.3182688936996,0
5,48.985363721847534,-182.0,-419.0,-2.34609375,-9.80576388888889,-33.0999755859375,-239.4000244140625,28.5939254083661,239.3182688936996,0
5,48.99241781234741,-182.0,-425.0,-2.34609375,-9.946180555555555,-30.5999755859375,-237.20001220703125,28.5939254083661,239.3182688936996,0
5,48.99937677383423,-183.0,-429.0,-2.358984375,-10.039791666666668,-32.800048828125,-238.20001220703125,28.5939254083661,239.3182688936996,0
5,49.006372928619385,-182.0,-434.0,-2.34609375,-10.156805555555556,-32.9000244140625,-237.0,28.5939254083661,239.3182688936996,0
5,49.01336669921875,-182.0,-438.0,-2.34609375,-10.250416666666668,-32.800048828125,-237.5999755859375,28.5939254083661,239.3182688936996,0
5,49.02037572860718,-180.0,-442.0,-2.3203125,-10.344027777777779,-33.800048828125,-236.9000244140625,28.5939254083661,239.3182688936996,0
5,49.027360916137695,-180.0,-444.0,-2.3203125,-10.390833333333333,-32.5,-240.79998779296875,28.5939254083661,239.3182688936996,0
5,49.034361839294434,-179.0,-447.0,-2.3074218749999997,-10.461041666666667,-31.300048828125,-245.0,28.5939254083661,239.3182688936996,0
5,49.04136919975281,-179.0,-449.0,-2.3074218749999997,-10.507847222222223,-33.0,-244.79998779296875,28.5939254083661,239.3182688936996,0
5,49.04836177825928,-178.0,-452.0,-2.29453125,-10.578055555555556,-67.5,-294.9000244140625,28.5939254083661,239.3182688936996,0
5,49.05537390708923,-177.0,-454.0,-2.281640625,-10.624861111111112,-131.199951171875,-395.0,28.5939254083661,239.3182688936996,0
5,49.06217074394226,-177.0,-455.0,-2.281640625,-10.64826388888889,-125.199951171875,-413.800048828125,28.5939254083661,239.3182688936996,0
5,49.06914401054382,-177.0,-455.0,-2.281640625,-10.64826388888889,-110.4000244140625,-392.699951171875,28.5939254083661,239.3182688936996,0
5,49.076112508773804,-177.0,-455.0,-2.281640625,-10.64826388888889,-109.0,-388.699951171875,28.5939254083661,239.3182688936996,0
5,49.08303213119507,-177.0,-455.0,-2.281640625,-10.64826388888889,-110.0,-393.0,28.5939254083661,239.3182688936996,0
5,49.09004354476929,-177.0,-455.0,-2.281640625,-10.64826388888889,-114.5999755859375,-396.4000244140625,28.5939254083661,239.3182688936996,0
5,49.09697604179382,-177.0,-455.0,-2.281640625,-10.64826388888889,-117.300048828125,-403.199951171875,28.5939254083661,239.3182688936996,0
5,49.10392498970032,-177.0,-455.0,-2.281640625,-10.64826388888889,-116.5999755859375,-405.0,28.5939254083661,239.3182688936996,0
5,49.110888719558716,-177.0,-455.0,-2.281640625,-10.64826388888889,-115.0,-408.4000244140625,28.5939254083661,239.3182688936996,0
5,49.117833375930786,-177.0,-455.0,-2.281640625,-10.64826388888889,-113.9000244140625,-408.5999755859375,28.5939254083661,239.3182688936996,0
5,49.12476301193237,-177.0,-455.0,-2.281640625,-10.64826388888889,-113.800048828125,-409.300048828125,28.5939254083661,239.3182688936996,0
5,49.131712198257446,-177.0,-455.0,-2.281640625,-10.64826388888889,-113.800048828125,-407.800048828125,28.5939254083661,239.3182688936996,0
5,49.13866925239563,-177.0,-455.0,-2.281640625,-10.64826388888889,-113.300048828125,-409.5999755859375,28.5939254083661,239.3182688936996,0
5,49.14559769630432,-177.0,-455.0,-2.281640625,-10.64826388888889,-114.9000244140625,-407.5999755859375,28.5939254083661,239.3182688936996,0
5,49.15253305435181,-177.0,-455.0,-2.281640625,-10.64826388888889,-110.300048828125,-409.9000244140625,28.5939254083661,239.3182688936996,0
5,49.159494161605835,-177.0,-455.0,-2.281640625,-10.64826388888889,-111.300048828125,-408.9000244140625,28.5939254083661,239.3182688936996,0
5,49.16644525527954,-177.0,-455.0,-2.281640625,-10.64826388888889,-111.9000244140625,-410.4000244140625,28.5939254083661,239.3182688936996,0
5,49.1734037399292,-177.0,-455.0,-2.281640625,-10.64826388888889,-109.300048828125,-408.0999755859375,28.5939254083661,239.3182688936996,0
5,49.18029522895813,-177.0,-455.0,-2.281640625,-10.64826388888889,-104.699951171875,-407.199951171875,28.5939254083661,239.3182688936996,0
5,49.18722581863403,-177.0,-455.0,-2.281640625,-10.64826388888889,-67.699951171875,-389.0999755859375,28.5939254083661,239.3182688936996,0
5,49.19416618347168,-177.0,-455.0,-2.281640625,-10.64826388888889,-22.4000244140625,-356.699951171875,28.5939254083661,239.3182688936996,0
5,49.201157331466675,-177.0,-455.0,-2.281640625,-10.64826388888889,-38.300048828125,-359.0999755859375,28.5939254083661,239.3182688936996,0
5,49.20811605453491,-177.0,-455.0,-2.281640625,-10.64826388888889,-48.300048828125,-366.300048828125,28.5939254083661,239.3182688936996,0
5,49.21451950073242,-177.0,-454.0,-2.281640625,-10.624861111111112,-45.4000244140625,-365.5999755859375,28.5939254083661,239.3182688936996,0
5,49.22153043746948,-177.0,-452.0,-2.281640625,-10.578055555555556,-43.699951171875,-369.4000244140625,28.5939254083661,239.3182688936996,0
5,49.22840476036072,-177.0,-451.0,-2.281640625,-10.554652777777779,-41.699951171875,-367.300048828125,28.5939254083661,239.3182688936996,0
5,49.235517263412476,-176.0,-449.0,-2.26875,-10.507847222222223,-42.5999755859375,-363.0,28.5939254083661,239.3182688936996,0
5,49.24240565299988,-174.0,-447.0,-2.2429687499999997,-10.461041666666667,-41.699951171875,-365.0,28.5939254083661,239.3182688936996,0
5,49.24938416481018,-173.0,-446.0,-2.230078125,-10.43763888888889,-43.0,-362.699951171875,28.5939254083661,239.3182688936996,0
5,49.25637340545654,-173.0,-445.0,-2.230078125,-10.414236111111112,-40.9000244140625,-362.5999755859375,28.5939254083661,239.3182688936996,0
5,49.26349902153015,-172.0,-445.0,-2.2171875,-10.414236111111112,-39.800048828125,-363.199951171875,28.5939254083661,239.3182688936996,0
5,49.2703959941864,-168.0,-442.0,-2.165625,-10.344027777777779,-40.0999755859375,-364.800048828125,28.5939254083661,239.3182688936996,0
5,49.27739763259888,-161.0,-438.0,-2.075390625,-10.250416666666668,-39.5,-363.4000244140625,28.5939254083661,239.3182688936996,0
