trial,time,cursor_x_pix,cursor_y_pix,cursor_x_cm,cursor_y_cm,gaze_x,gaze_y,target_x,target_y,state_marker,button_pressed,start_time,block
2,25.69371032714844,31.0,-469.0,0.7229296875000001,-10.975902777777778,58.699951171875,-507.5,88.40176548185423,233.45187493148197,0,False,1.290545387243247,-1
2,25.699907541275024,31.0,-469.0,0.7229296875000001,-10.975902777777778,62.9000244140625,-508.9000244140625,88.40176548185423,233.45187493148197,0,False,1.290545387243247,-1
2,25.707149744033813,31.0,-470.0,0.7229296875000001,-10.999305555555557,57.0,-509.5999755859375,88.40176548185423,233.45187493148197,0,False,1.290545387243247,-1
2,25.71407389640808,31.0,-470.0,0.7229296875000001,-10.999305555555557,57.699951171875,-508.300048828125,88.40176548185423,233.45187493148197,0,False,1.290545387243247,-1
2,25.72108507156372,31.0,-470.0,0.7229296875000001,-10.999305555555557,53.5,-511.800048828125,88.40176548185423,233.45187493148197,0,False,1.290545387243247,-1
2,25.727969646453857,31.0,-470.0,0.7229296875000001,-10.999305555555557,56.800048828125,-510.5999755859375,88.40176548185423,233.45187493148197,0,False,1.290545387243247,-1
2,25.734906911849976,31.0,-470.0,0.7229296875000001,-10.999305555555557,54.5,-509.4000244140625,88.40176548185423,233.45187493148197,0,False,1.290545387243247,-1
2,25.741892099380493,31.0,-470.0,0.7229296875000001,-10.999305555555557,50.199951171875,-507.4000244140625,88.40176548185423,233.45187493148197,0,False,1.290545387243247,-1
2,25.74878454208374,31.0,-470.0,0.7229296875000001,-10.999305555555557,56.0,-507.0999755859375,88.40176548185423,233.45187493148197,0,False,1.290545387243247,-1
2,25.755712032318115,31.0,-470.0,0.7229296875000001,-10.999305555555557,53.699951171875,-508.800048828125,88.40176548185423,233.45187493148197,0,False,1.290545387243247,-1
2,25.762612104415894,31.0,-470.0,0.7229296875000001,-10.999305555555557,54.4000244140625,-508.4000244140625,88.40176548185423,233.45187493148197,0,False,1.290545387243247,-1
2,25.769591093063354,31.0,-470.0,0.7229296875000001,-10.999305555555557,52.5,-509.4000244140625,88.40176548185423,233.45187493148197,0,False,1.290545387243247,-1
2,25.776489734649655,31.0,-470.0,0.7229296875000001,-10.999305555555557,56.699951171875,-511.0999755859375,88.40176548185423,233.45187493148197,0,False,1.290545387243247,-1
2,25.783477067947388,32.0,-470.0,0.7462500000000001,-10.999305555555557,48.9000244140625,-509.699951171875,88.40176548185423,233.45187493148197,0,False,1.290545387243247,-1
2,25.790342330932617,32.0,-470.0,0.7462500000000001,-10.999305555555557,45.199951171875,-509.0999755859375,88.40176548185423,233.45187493148197,0,False,1.290545387243247,-1
2,25.797271728515625,32.0,-470.0,0.7462500000000001,-10.999305555555557,53.5999755859375,-510.199951171875,88.40176548185423,233.45187493148197,0,False,1.290545387243247,-1
2,25.80384111404419,32.0,-470.0,0.7462500000000001,-10.999305555555557,52.5,-509.699951171875,88.40176548185423,233.45187493148197,0,False,1.290545387243247,-1
2,25.811166524887085,32.0,-470.0,0.7462500000000001,-10.999305555555557,54.4000244140625,-514.0999755859375,88.40176548185423,233.45187493148197,0,False,1.290545387243247,-1
2,25.817859888076782,32.0,-470.0,0.7462500000000001,-10.999305555555557,50.0999755859375,-509.300048828125,88.40176548185423,233.45187493148197,0,False,1.290545387243247,-1
2,25.82506251335144,32.0,-470.0,0.7462500000000001,-10.999305555555557,49.5,-510.9000244140625,88.40176548185423,233.45187493148197,0,False,1.290545387243247,-1
2,25.831783533096317,32.0,-470.0,0.7462500000000001,-10.999305555555557,46.800048828125,-511.0,88.40176548185423,233.45187493148197,0,False,1.290545387243247,-1
2,25.838769674301147,32.0,-471.0,0.7462500000000001,-11.022708333333334,49.9000244140625,-509.0999755859375,88.40176548185423,233.45187493148197,0,False,1.290545387243247,-1
2,25.84583806991577,32.0,-471.0,0.7462500000000001,-11.022708333333334,49.4000244140625,-510.4000244140625,88.40176548185423,233.45187493148197,0,False,1.290545387243247,-1
2,25.85279369354248,33.0,-471.0,0.7695703125000001,-11.022708333333334,51.800048828125,-513.5999755859375,88.40176548185423,233.45187493148197,0,False,1.290545387243247,-1
