trial,time,cursor_x_pix,cursor_y_pix,cursor_x_cm,cursor_y_cm,gaze_x,gaze_y,target_x,target_y,state_marker,button_pressed,start_time,block
0,9.121738910675049,-1027.0,-718.0,-23.9499609375,-16.803194444444447,100.9000244140625,-129.5,-30.08582947844441,239.2452276527482,0,False,1.2304865606158957,-1
0,9.151540756225586,-1027.0,-718.0,-23.9499609375,-16.803194444444447,94.300048828125,-124.70001220703124,-30.08582947844441,239.2452276527482,0,False,1.2304865606158957,-1
0,9.158053636550903,-1027.0,-718.0,-23.9499609375,-16.803194444444447,94.9000244140625,-121.5,-30.08582947844441,239.2452276527482,0,False,1.2304865606158957,-1
0,9.164815664291382,-1027.0,-718.0,-23.9499609375,-16.803194444444447,95.699951171875,-117.9000244140625,-30.08582947844441,239.2452276527482,0,False,1.2304865606158957,-1
0,9.171733379364014,-1027.0,-718.0,-23.9499609375,-16.803194444444447,93.800048828125,-118.0,-30.08582947844441,239.2452276527482,0,False,1.2304865606158957,-1
0,9.178609609603882,-1027.0,-718.0,-23.9499609375,-16.803194444444447,90.199951171875,-117.70001220703124,-30.08582947844441,239.2452276527482,0,False,1.2304865606158957,-1
0,9.185586214065552,-1027.0,-718.0,-23.9499609375,-16.803194444444447,89.199951171875,-112.20001220703124,-30.08582947844441,239.2452276527482,0,False,1.2304865606158957,-1
0,9.192538022994995,-1027.0,-718.0,-23.9499609375,-16.803194444444447,87.0999755859375,-117.4000244140625,-30.08582947844441,239.2452276527482,0,False,1.2304865606158957,-1
0,9.19929838180542,-1027.0,-718.0,-23.9499609375,-16.803194444444447,85.699951171875,-113.5,-30.08582947844441,239.2452276527482,0,False,1.2304865606158957,-1
0,9.206454992294312,-1027.0,-718.0,-23.9499609375,-16.803194444444447,82.300048828125,-114.0,-30.08582947844441,239.2452276527482,0,False,1.2304865606158957,-1
0,9.213340759277344,-1027.0,-718.0,-23.9499609375,-16.803194444444447,86.0999755859375,-109.29998779296876,-30.08582947844441,239.2452276527482,0,False,1.2304865606158957,-1
0,9.220336198806764,-1027.0,-718.0,-23.9499609375,-16.803194444444447,89.5,-106.20001220703124,-30.08582947844441,239.2452276527482,0,False,1.2304865606158957,-1
0,9.2272629737854,-1027.0,-718.0,-23.9499609375,-16.803194444444447,75.5999755859375,-105.5999755859375,-30.08582947844441,239.2452276527482,0,False,1.2304865606158957,-1
0,9.234118938446043,-1027.0,-718.0,-23.9499609375,-16.803194444444447,81.800048828125,-104.0999755859375,-30.08582947844441,239.2452276527482,0,False,1.2304865606158957,-1
0,9.241073369979858,-1027.0,-718.0,-23.9499609375,-16.803194444444447,82.800048828125,-102.20001220703124,-30.08582947844441,239.2452276527482,0,False,1.2304865606158957,-1
0,9.24797749519348,-1027.0,-718.0,-23.9499609375,-16.803194444444447,80.9000244140625,-104.5999755859375,-30.08582947844441,239.2452276527482,0,False,1.2304865606158957,-1
0,9.25557255744934,-1027.0,-718.0,-23.9499609375,-16.803194444444447,82.5999755859375,-100.0,-30.08582947844441,239.2452276527482,0,False,1.2304865606158957,-1
0,9.262909889221191,-1027.0,-718.0,-23.9499609375,-16.803194444444447,82.9000244140625,-98.0999755859375,-30.08582947844441,239.2452276527482,0,False,1.2304865606158957,-1
0,9.269724130630491,-1027.0,-718.0,-23.9499609375,-16.803194444444447,81.4000244140625,-98.5,-30.08582947844441,239.2452276527482,0,False,1.2304865606158957,-1
0,9.27672553062439,-1027.0,-718.0,-23.9499609375,-16.803194444444447,84.9000244140625,-96.0,-30.08582947844441,239.2452276527482,0,False,1.2304865606158957,-1
0,9.283653259277344,-1027.0,-718.0,-23.9499609375,-16.803194444444447,85.300048828125,-93.20001220703124,-30.08582947844441,239.2452276527482,0,False,1.2304865606158957,-1
0,9.290614604949951,-1027.0,-718.0,-23.9499609375,-16.803194444444447,79.4000244140625,-100.20001220703124,-30.08582947844441,239.2452276527482,0,False,1.2304865606158957,-1
0,9.297549962997437,-1027.0,-718.0,-23.9499609375,-16.803194444444447,79.5,-96.79998779296876,-30.08582947844441,239.2452276527482,0,False,1.2304865606158957,-1
0,9.30452013015747,-1027.0,-718.0,-23.9499609375,-16.803194444444447,77.800048828125,-96.29998779296876,-30.08582947844441,239.2452276527482,0,False,1.2304865606158957,-1
0,9.31145167350769,-1027.0,-718.0,-23.9499609375,-16.803194444444447,81.800048828125,-93.0999755859375,-30.08582947844441,239.2452276527482,0,False,1.2304865606158957,-1
0,9.31840705871582,-1027.0,-718.0,-23.9499609375,-16.803194444444447,81.5999755859375,-96.9000244140625,-30.08582947844441,239.2452276527482,0,False,1.2304865606158957,-1
0,9.325324773788452,-1027.0,-718.0,-23.9499609375,-16.803194444444447,79.699951171875,-96.5999755859375,-30.08582947844441,239.2452276527482,0,False,1.2304865606158957,-1
0,9.33225393295288,-1027.0,-718.0,-23.9499609375,-16.803194444444447,79.0999755859375,-91.70001220703124,-30.08582947844441,239.2452276527482,0,False,1.2304865606158957,-1
0,9.339221239089966,-1027.0,-718.0,-23.9499609375,-16.803194444444447,80.0,-94.29998779296876,-30.08582947844441,239.2452276527482,0,False,1.2304865606158957,-1
0,9.346120119094849,-1027.0,-718.0,-23.9499609375,-16.803194444444447,82.0,-96.0999755859375,-30.08582947844441,239.2452276527482,0,False,1.2304865606158957,-1
0,9.353068113327026,-1027.0,-718.0,-23.9499609375,-16.803194444444447,74.199951171875,-104.0,-30.08582947844441,239.2452276527482,0,False,1.2304865606158957,-1
0,9.360021352767944,-1027.0,-718.0,-23.9499609375,-16.803194444444447,48.5999755859375,-169.5999755859375,-30.08582947844441,239.2452276527482,0,False,1.2304865606158957,-1
0,9.366979598999023,-1027.0,-718.0,-23.9499609375,-16.803194444444447,20.9000244140625,-292.4000244140625,-30.08582947844441,239.2452276527482,0,False,1.2304865606158957,-1
0,9.373920679092407,-1027.0,-718.0,-23.9499609375,-16.803194444444447,10.0,-361.800048828125,-30.08582947844441,239.2452276527482,0,False,1.2304865606158957,-1
0,9.380899906158447,-1027.0,-718.0,-23.9499609375,-16.803194444444447,2.5999755859375,-371.9000244140625,-30.08582947844441,239.2452276527482,0,False,1.2304865606158957,-1
0,9.387827396392822,-1027.0,-718.0,-23.9499609375,-16.803194444444447,17.4000244140625,-354.699951171875,-30.08582947844441,239.2452276527482,0,False,1.2304865606158957,-1
0,9.394811153411863,-1027.0,-718.0,-23.9499609375,-16.803194444444447,10.5,-359.4000244140625,-30.08582947844441,239.2452276527482,0,False,1.2304865606158957,-1
0,9.401721954345703,-1027.0,-718.0,-23.9499609375,-16.803194444444447,7.5999755859375,-372.699951171875,-30.08582947844441,239.2452276527482,0,False,1.2304865606158957,-1
0,9.408663272857666,-1027.0,-718.0,-23.9499609375,-16.803194444444447,13.800048828125,-368.699951171875,-30.08582947844441,239.2452276527482,0,False,1.2304865606158957,-1
0,9.415602445602415,-1027.0,-718.0,-23.9499609375,-16.803194444444447,11.9000244140625,-372.9000244140625,-30.08582947844441,239.2452276527482,0,False,1.2304865606158957,-1
0,9.42250919342041,-1027.0,-718.0,-23.9499609375,-16.803194444444447,14.800048828125,-370.5999755859375,-30.08582947844441,239.2452276527482,0,False,1.2304865606158957,-1
0,9.429494142532349,-1027.0,-718.0,-23.9499609375,-16.803194444444447,12.4000244140625,-368.0999755859375,-30.08582947844441,239.2452276527482,0,False,1.2304865606158957,-1
0,9.436402559280396,-1027.0,-718.0,-23.9499609375,-16.803194444444447,15.800048828125,-368.4000244140625,-30.08582947844441,239.2452276527482,0,False,1.2304865606158957,-1
0,9.443374872207642,-1027.0,-718.0,-23.9499609375,-16.803194444444447,15.800048828125,-368.0999755859375,-30.08582947844441,239.2452276527482,0,False,1.2304865606158957,-1
