trial,time,cursor_x_pix,cursor_y_pix,cursor_x_cm,cursor_y_cm,gaze_x,gaze_y,target_x,target_y,state_marker,button_pressed,start_time,block
9,307.7482826709748,-10.0,-309.0,-0.233203125,-7.231458333333334,0.5,-210.70001220703125,362.14357477061526,118.38481503112098,0,False,0.7607632551635414,1
9,307.7536051273346,-10.0,-309.0,-0.233203125,-7.231458333333334,1.199951171875,-206.0,362.14357477061526,118.38481503112098,0,False,0.7607632551635414,1
9,307.7601902484894,-10.0,-309.0,-0.233203125,-7.231458333333334,3.4000244140625,-209.20001220703125,362.14357477061526,118.38481503112098,0,False,0.7607632551635414,1
9,307.7678616046905,-10.0,-309.0,-0.233203125,-7.231458333333334,-1.5999755859375,-210.0,362.14357477061526,118.38481503112098,0,False,0.7607632551635414,1
9,307.7747302055359,-10.0,-309.0,-0.233203125,-7.231458333333334,-0.4000244140625,-209.0999755859375,362.14357477061526,118.38481503112098,0,False,0.7607632551635414,1
9,307.7816433906555,-10.0,-309.0,-0.233203125,-7.231458333333334,1.5,-205.5999755859375,362.14357477061526,118.38481503112098,0,False,0.7607632551635414,1
9,307.788590669632,-10.0,-309.0,-0.233203125,-7.231458333333334,3.5,-206.4000244140625,362.14357477061526,118.38481503112098,0,False,0.7607632551635414,1
9,307.7955393791199,-10.0,-309.0,-0.233203125,-7.231458333333334,2.199951171875,-208.5999755859375,362.14357477061526,118.38481503112098,0,False,0.7607632551635414,1
9,307.80212664604187,-10.0,-309.0,-0.233203125,-7.231458333333334,2.699951171875,-207.29998779296875,362.14357477061526,118.38481503112098,0,False,0.7607632551635414,1
9,307.80912041664124,-9.0,-309.0,-0.2098828125,-7.231458333333334,-1.0,-209.70001220703125,362.14357477061526,118.38481503112098,0,False,0.7607632551635414,1
9,307.8161118030548,-9.0,-309.0,-0.2098828125,-7.231458333333334,2.800048828125,-204.70001220703125,362.14357477061526,118.38481503112098,0,False,0.7607632551635414,1
9,307.82337403297424,-9.0,-309.0,-0.2098828125,-7.231458333333334,3.699951171875,-205.5,362.14357477061526,118.38481503112098,0,False,0.7607632551635414,1
9,307.83038306236267,-9.0,-309.0,-0.2098828125,-7.231458333333334,2.5,-206.4000244140625,362.14357477061526,118.38481503112098,0,False,0.7607632551635414,1
9,307.83719849586487,-9.0,-309.0,-0.2098828125,-7.231458333333334,2.5,-208.29998779296875,362.14357477061526,118.38481503112098,0,False,0.7607632551635414,1
9,307.84414982795715,-9.0,-309.0,-0.2098828125,-7.231458333333334,6.0999755859375,-208.5,362.14357477061526,118.38481503112098,0,False,0.7607632551635414,1
9,307.8511052131653,-9.0,-309.0,-0.2098828125,-7.231458333333334,7.699951171875,-207.70001220703125,362.14357477061526,118.38481503112098,0,False,0.7607632551635414,1
9,307.8580324649811,-9.0,-309.0,-0.2098828125,-7.231458333333334,3.800048828125,-210.0,362.14357477061526,118.38481503112098,0,False,0.7607632551635414,1
9,307.86495780944824,-9.0,-309.0,-0.2098828125,-7.231458333333334,3.199951171875,-207.29998779296875,362.14357477061526,118.38481503112098,0,False,0.7607632551635414,1
9,307.8719255924225,-9.0,-309.0,-0.2098828125,-7.231458333333334,8.0,-207.29998779296875,362.14357477061526,118.38481503112098,0,False,0.7607632551635414,1
9,307.8788731098175,-9.0,-309.0,-0.2098828125,-7.231458333333334,6.5,-205.9000244140625,362.14357477061526,118.38481503112098,0,False,0.7607632551635414,1
9,307.88615679740906,-9.0,-309.0,-0.2098828125,-7.231458333333334,5.699951171875,-210.79998779296875,362.14357477061526,118.38481503112098,0,False,0.7607632551635414,1
9,307.8931221961975,-9.0,-309.0,-0.2098828125,-7.231458333333334,7.0999755859375,-211.5999755859375,362.14357477061526,118.38481503112098,0,False,0.7607632551635414,1
9,307.8996751308441,-9.0,-309.0,-0.2098828125,-7.231458333333334,5.5999755859375,-211.0999755859375,362.14357477061526,118.38481503112098,0,False,0.7607632551635414,1
9,307.90663862228394,-9.0,-309.0,-0.2098828125,-7.231458333333334,18.0999755859375,-224.20001220703125,362.14357477061526,118.38481503112098,0,False,0.7607632551635414,1
9,307.9131224155426,-9.0,-309.0,-0.2098828125,-7.231458333333334,47.5999755859375,-259.79998779296875,362.14357477061526,118.38481503112098,0,False,0.7607632551635414,1
9,307.92060017585754,-9.0,-309.0,-0.2098828125,-7.231458333333334,67.800048828125,-281.4000244140625,362.14357477061526,118.38481503112098,0,False,0.7607632551635414,1
9,307.92747712135315,-9.0,-309.0,-0.2098828125,-7.231458333333334,70.0999755859375,-290.9000244140625,362.14357477061526,118.38481503112098,0,False,0.7607632551635414,1
9,307.9341459274292,-9.0,-309.0,-0.2098828125,-7.231458333333334,68.5999755859375,-293.0999755859375,362.14357477061526,118.38481503112098,0,False,0.7607632551635414,1
9,307.9414038658142,-9.0,-309.0,-0.2098828125,-7.231458333333334,67.199951171875,-290.79998779296875,362.14357477061526,118.38481503112098,0,False,0.7607632551635414,1
9,307.9481258392334,-8.0,-310.0,-0.1865625,-7.254861111111111,71.0999755859375,-288.79998779296875,362.14357477061526,118.38481503112098,0,False,0.7607632551635414,1
9,307.9551434516907,-8.0,-310.0,-0.1865625,-7.254861111111111,65.0,-292.20001220703125,362.14357477061526,118.38481503112098,0,False,0.7607632551635414,1
9,307.9621570110321,-8.0,-310.0,-0.1865625,-7.254861111111111,67.4000244140625,-291.79998779296875,362.14357477061526,118.38481503112098,0,False,0.7607632551635414,1
9,307.969129562378,-8.0,-310.0,-0.1865625,-7.254861111111111,62.800048828125,-289.70001220703125,362.14357477061526,118.38481503112098,0,False,0.7607632551635414,1
9,307.9761402606964,-7.0,-311.0,-0.1632421875,-7.2782638888888895,65.9000244140625,-289.0999755859375,362.14357477061526,118.38481503112098,0,False,0.7607632551635414,1
9,307.9831416606903,-7.0,-311.0,-0.1632421875,-7.2782638888888895,68.0,-294.9000244140625,362.14357477061526,118.38481503112098,0,False,0.7607632551635414,1
9,307.990079164505,-7.0,-312.0,-0.1632421875,-7.301666666666667,68.4000244140625,-292.20001220703125,362.14357477061526,118.38481503112098,0,False,0.7607632551635414,1
9,307.9969110488892,-7.0,-312.0,-0.1632421875,-7.301666666666667,66.199951171875,-292.79998779296875,362.14357477061526,118.38481503112098,0,False,0.7607632551635414,1
9,308.00413966178894,-7.0,-312.0,-0.1632421875,-7.301666666666667,64.199951171875,-294.29998779296875,362.14357477061526,118.38481503112098,0,False,0.7607632551635414,1
9,308.0108845233917,-6.0,-312.0,-0.139921875,-7.301666666666667,64.5999755859375,-290.70001220703125,362.14357477061526,118.38481503112098,0,False,0.7607632551635414,1
9,308.01730465888977,-6.0,-312.0,-0.139921875,-7.301666666666667,67.0,-291.29998779296875,362.14357477061526,118.38481503112098,0,True,0.7607632551635414,1
9,308.02514910697937,-6.0,-312.0,-0.139921875,-7.301666666666667,65.699951171875,-289.79998779296875,362.14357477061526,118.38481503112098,0,True,0.7607632551635414,1
9,308.0311586856842,-7.0,-312.0,-0.1632421875,-7.301666666666667,65.0999755859375,-291.29998779296875,362.14357477061526,118.38481503112098,0,True,0.7607632551635414,1
9,308.0381636619568,-7.0,-311.0,-0.1632421875,-7.2782638888888895,68.800048828125,-290.0999755859375,362.14357477061526,118.38481503112098,0,True,0.7607632551635414,1
9,308.0451543331146,-7.0,-311.0,-0.1632421875,-7.2782638888888895,65.5999755859375,-293.4000244140625,362.14357477061526,118.38481503112098,0,True,0.7607632551635414,1
9,308.0521352291107,-7.0,-311.0,-0.1632421875,-7.2782638888888895,67.5,-292.5999755859375,362.14357477061526,118.38481503112098,0,True,0.7607632551635414,1
9,308.0591506958008,-7.0,-311.0,-0.1632421875,-7.2782638888888895,70.0,-294.20001220703125,362.14357477061526,118.38481503112098,0,True,0.7607632551635414,1
9,308.0661406517029,-7.0,-311.0,-0.1632421875,-7.2782638888888895,69.0,-289.9000244140625,362.14357477061526,118.38481503112098,0,True,0.7607632551635414,1
9,308.07314586639404,-7.0,-311.0,-0.1632421875,-7.2782638888888895,70.699951171875,-294.5,362.14357477061526,118.38481503112098,0,True,0.7607632551635414,1
9,308.08016324043274,-7.0,-311.0,-0.1632421875,-7.2782638888888895,72.199951171875,-291.79998779296875,362.14357477061526,118.38481503112098,0,True,0.7607632551635414,1
9,308.0871584415436,-6.0,-312.0,-0.139921875,-7.301666666666667,70.9000244140625,-292.4000244140625,362.14357477061526,118.38481503112098,0,True,0.7607632551635414,1
9,308.0941963195801,-6.0,-312.0,-0.139921875,-7.301666666666667,67.9000244140625,-295.9000244140625,362.14357477061526,118.38481503112098,0,True,0.7607632551635414,1
9,308.1010808944702,-5.0,-313.0,-0.1166015625,-7.325069444444445,68.300048828125,-294.5,362.14357477061526,118.38481503112098,0,True,0.7607632551635414,1
9,308.1081495285034,-4.0,-315.0,-0.09328125,-7.371875,66.5,-292.20001220703125,362.14357477061526,118.38481503112098,0,True,0.7607632551635414,1
9,308.1151959896088,-3.0,-316.0,-0.0699609375,-7.395277777777778,63.800048828125,-293.5,362.14357477061526,118.38481503112098,0,True,0.7607632551635414,1
9,308.12214636802673,-1.0,-319.0,-0.0233203125,-7.465486111111112,65.0999755859375,-297.79998779296875,362.14357477061526,118.38481503112098,0,True,0.7607632551635414,1
9,308.1291379928589,0.0,-321.0,0.0,-7.512291666666667,63.699951171875,-296.20001220703125,362.14357477061526,118.38481503112098,0,True,0.7607632551635414,1
9,308.1361436843872,2.0,-324.0,0.046640625,-7.5825,66.9000244140625,-297.9000244140625,362.14357477061526,118.38481503112098,0,True,0.7607632551635414,1
9,308.14316749572754,3.0,-326.0,0.0699609375,-7.629305555555556,71.5,-298.5,362.14357477061526,118.38481503112098,0,True,0.7607632551635414,1
9,308.1501393318176,5.0,-329.0,0.1166015625,-7.699513888888889,66.300048828125,-295.5999755859375,362.14357477061526,118.38481503112098,0,True,0.7607632551635414,1
9,308.15613532066345,5.0,-331.0,0.1166015625,-7.7463194444444445,68.699951171875,-298.79998779296875,362.14357477061526,118.38481503112098,0,True,0.7607632551635414,1
9,308.16318130493164,6.0,-333.0,0.139921875,-7.793125000000001,62.5,-297.70001220703125,362.14357477061526,118.38481503112098,0,True,0.7607632551635414,1
9,308.1701147556305,7.0,-336.0,0.1632421875,-7.863333333333334,65.5,-299.4000244140625,362.14357477061526,118.38481503112098,0,True,0.7607632551635414,1
9,308.17718625068665,7.0,-338.0,0.1632421875,-7.9101388888888895,65.800048828125,-299.9000244140625,362.14357477061526,118.38481503112098,0,True,0.7607632551635414,1
9,308.1845135688782,7.0,-340.0,0.1632421875,-7.956944444444445,67.300048828125,-301.0999755859375,362.14357477061526,118.38481503112098,0,True,0.7607632551635414,1
9,308.19117760658264,8.0,-343.0,0.1865625,-8.02715277777778,70.0999755859375,-296.29998779296875,362.14357477061526,118.38481503112098,0,True,0.7607632551635414,1
9,308.19819617271423,8.0,-345.0,0.1865625,-8.073958333333334,68.0,-299.0,362.14357477061526,118.38481503112098,0,True,0.7607632551635414,1
9,308.20520544052124,8.0,-349.0,0.1865625,-8.167569444444444,68.0,-302.5999755859375,362.14357477061526,118.38481503112098,0,True,0.7607632551635414,1
9,308.2121682167053,8.0,-350.0,0.1865625,-8.190972222222223,68.300048828125,-297.5999755859375,362.14357477061526,118.38481503112098,0,True,0.7607632551635414,1
9,308.2191932201385,8.0,-353.0,0.1865625,-8.261180555555557,66.199951171875,-300.5,362.14357477061526,118.38481503112098,0,True,0.7607632551635414,1
9,308.2261965274811,8.0,-355.0,0.1865625,-8.307986111111111,64.9000244140625,-302.5,362.14357477061526,118.38481503112098,0,True,0.7607632551635414,1
9,308.233101606369,9.0,-357.0,0.2098828125,-8.354791666666667,68.199951171875,-302.20001220703125,362.14357477061526,118.38481503112098,0,True,0.7607632551635414,1
9,308.2402482032776,9.0,-359.0,0.2098828125,-8.401597222222223,65.199951171875,-302.5,362.14357477061526,118.38481503112098,0,True,0.7607632551635414,1
9,308.24722027778625,9.0,-360.0,0.2098828125,-8.425,68.199951171875,-304.5999755859375,362.14357477061526,118.38481503112098,0,True,0.7607632551635414,1
9,308.2539532184601,10.0,-362.0,0.233203125,-8.471805555555557,63.4000244140625,-306.9000244140625,362.14357477061526,118.38481503112098,0,True,0.7607632551635414,1
9,308.26122426986694,10.0,-363.0,0.233203125,-8.495208333333334,65.0999755859375,-306.9000244140625,362.14357477061526,118.38481503112098,0,True,0.7607632551635414,1
9,308.2681920528412,10.0,-364.0,0.233203125,-8.518611111111111,65.5999755859375,-304.300048828125,362.14357477061526,118.38481503112098,0,True,0.7607632551635414,1
9,308.2747871875763,10.0,-366.0,0.233203125,-8.565416666666668,64.0,-307.5999755859375,362.14357477061526,118.38481503112098,0,True,0.7607632551635414,1
9,308.28119230270386,10.0,-367.0,0.233203125,-8.588819444444445,64.9000244140625,-306.199951171875,362.14357477061526,118.38481503112098,0,True,0.7607632551635414,1
9,308.2882070541382,10.0,-367.0,0.233203125,-8.588819444444445,61.0999755859375,-304.800048828125,362.14357477061526,118.38481503112098,0,True,0.7607632551635414,1
9,308.29521226882935,10.0,-368.0,0.233203125,-8.612222222222222,62.9000244140625,-308.0,362.14357477061526,118.38481503112098,0,True,0.7607632551635414,1
9,308.3022141456604,10.0,-369.0,0.233203125,-8.635625000000001,66.0,-306.0999755859375,362.14357477061526,118.38481503112098,0,True,0.7607632551635414,1
9,308.3091893196106,10.0,-369.0,0.233203125,-8.635625000000001,63.300048828125,-308.199951171875,362.14357477061526,118.38481503112098,0,True,0.7607632551635414,1
9,308.316214799881,10.0,-370.0,0.233203125,-8.659027777777778,66.9000244140625,-308.0,362.14357477061526,118.38481503112098,0,True,0.7607632551635414,1
9,308.3231451511383,9.0,-370.0,0.2098828125,-8.659027777777778,65.0,-312.9000244140625,362.14357477061526,118.38481503112098,0,True,0.7607632551635414,1
9,308.3302366733551,9.0,-370.0,0.2098828125,-8.659027777777778,66.4000244140625,-307.199951171875,362.14357477061526,118.38481503112098,0,True,0.7607632551635414,1
9,308.3372564315796,9.0,-370.0,0.2098828125,-8.659027777777778,65.5999755859375,-307.4000244140625,362.14357477061526,118.38481503112098,0,True,0.7607632551635414,1
9,308.344158411026,9.0,-370.0,0.2098828125,-8.659027777777778,66.5,-305.199951171875,362.14357477061526,118.38481503112098,0,True,0.7607632551635414,1
9,308.3512170314789,9.0,-370.0,0.2098828125,-8.659027777777778,66.9000244140625,-310.5999755859375,362.14357477061526,118.38481503112098,0,True,0.7607632551635414,1
9,308.35823678970337,9.0,-370.0,0.2098828125,-8.659027777777778,67.5,-309.0,362.14357477061526,118.38481503112098,0,True,0.7607632551635414,1
9,308.36507201194763,9.0,-370.0,0.2098828125,-8.659027777777778,69.0999755859375,-310.5999755859375,362.14357477061526,118.38481503112098,0,True,0.7607632551635414,1
9,308.37221598625183,9.0,-370.0,0.2098828125,-8.659027777777778,69.0999755859375,-306.0,362.14357477061526,118.38481503112098,0,True,0.7607632551635414,1
9,308.37921595573425,9.0,-370.0,0.2098828125,-8.659027777777778,70.4000244140625,-306.0,362.14357477061526,118.38481503112098,0,True,0.7607632551635414,1
9,308.3862316608429,9.0,-370.0,0.2098828125,-8.659027777777778,69.800048828125,-308.300048828125,362.14357477061526,118.38481503112098,0,True,0.7607632551635414,1
9,308.39320182800293,9.0,-370.0,0.2098828125,-8.659027777777778,71.199951171875,-309.0999755859375,362.14357477061526,118.38481503112098,0,True,0.7607632551635414,1
9,308.3992228507996,9.0,-370.0,0.2098828125,-8.659027777777778,69.0,-311.199951171875,362.14357477061526,118.38481503112098,0,True,0.7607632551635414,1
9,308.40623354911804,9.0,-370.0,0.2098828125,-8.659027777777778,71.300048828125,-307.5999755859375,362.14357477061526,118.38481503112098,0,True,0.7607632551635414,1
9,308.4131474494934,9.0,-370.0,0.2098828125,-8.659027777777778,66.0999755859375,-310.800048828125,362.14357477061526,118.38481503112098,0,True,0.7607632551635414,1
9,308.42022609710693,9.0,-370.0,0.2098828125,-8.659027777777778,67.300048828125,-312.4000244140625,362.14357477061526,118.38481503112098,0,True,0.7607632551635414,1
9,308.4275758266449,9.0,-370.0,0.2098828125,-8.659027777777778,65.800048828125,-307.5999755859375,362.14357477061526,118.38481503112098,0,True,0.7607632551635414,1
9,308.4341526031494,9.0,-370.0,0.2098828125,-8.659027777777778,65.800048828125,-308.199951171875,362.14357477061526,118.38481503112098,0,True,0.7607632551635414,1
9,308.44121956825256,9.0,-370.0,0.2098828125,-8.659027777777778,66.800048828125,-308.9000244140625,362.14357477061526,118.38481503112098,0,True,0.7607632551635414,1
9,308.4483802318573,8.0,-370.0,0.1865625,-8.659027777777778,64.5999755859375,-311.5,362.14357477061526,118.38481503112098,0,True,0.7607632551635414,1
9,308.45523953437805,8.0,-369.0,0.1865625,-8.635625000000001,63.5,-312.0,362.14357477061526,118.38481503112098,0,True,0.7607632551635414,1
9,308.46223306655884,8.0,-369.0,0.1865625,-8.635625000000001,67.5999755859375,-308.199951171875,362.14357477061526,118.38481503112098,0,True,0.7607632551635414,1
9,308.4692437648773,8.0,-369.0,0.1865625,-8.635625000000001,62.699951171875,-307.0999755859375,362.14357477061526,118.38481503112098,0,True,0.7607632551635414,1
9,308.4762432575226,8.0,-368.0,0.1865625,-8.612222222222222,64.199951171875,-309.5,362.14357477061526,118.38481503112098,0,True,0.7607632551635414,1
9,308.48323035240173,8.0,-368.0,0.1865625,-8.612222222222222,65.300048828125,-313.300048828125,362.14357477061526,118.38481503112098,0,True,0.7607632551635414,1
9,308.4902358055115,8.0,-367.0,0.1865625,-8.588819444444445,64.699951171875,-311.800048828125,362.14357477061526,118.38481503112098,0,True,0.7607632551635414,1
9,308.49716544151306,7.0,-366.0,0.1632421875,-8.565416666666668,63.699951171875,-312.0,362.14357477061526,118.38481503112098,0,True,0.7607632551635414,1
9,308.5042452812195,7.0,-366.0,0.1632421875,-8.565416666666668,62.0999755859375,-313.300048828125,362.14357477061526,118.38481503112098,0,True,0.7607632551635414,1
9,308.5112512111664,7.0,-365.0,0.1632421875,-8.542013888888889,60.5,-309.9000244140625,362.14357477061526,118.38481503112098,0,True,0.7607632551635414,1
9,308.5178520679474,6.0,-364.0,0.139921875,-8.518611111111111,63.9000244140625,-314.5,362.14357477061526,118.38481503112098,1,True,0.7607632551635414,1
9,308.5241773128509,6.0,-364.0,0.139921875,-8.518611111111111,66.9000244140625,-309.699951171875,362.14357477061526,118.38481503112098,1,True,0.7607632551635414,1
9,308.531236410141,5.0,-363.0,0.1166015625,-8.495208333333334,64.300048828125,-310.5999755859375,362.14357477061526,118.38481503112098,1,True,0.7607632551635414,1
9,308.5386743545532,5.0,-363.0,0.1166015625,-8.495208333333334,64.199951171875,-308.9000244140625,362.14357477061526,118.38481503112098,1,True,0.7607632551635414,1
9,308.54519987106323,5.0,-362.0,0.1166015625,-8.471805555555557,62.300048828125,-313.0999755859375,362.14357477061526,118.38481503112098,1,True,0.7607632551635414,1
9,308.55222821235657,4.0,-361.0,0.09328125,-8.448402777777778,62.4000244140625,-310.5,362.14357477061526,118.38481503112098,1,True,0.7607632551635414,1
